regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,obitosAcumulado,Recuperadosnovos,emAcompanhamentoNovos
Sul,PR,,41,,,,2020-04-19,17,11433957.0,987,48,,
Sul,PR,,41,,,,2020-04-20,17,11433957.0,1007,51,,
Sul,PR,,41,,,,2020-04-21,17,11433957.0,1024,51,,
Sul,PR,,41,,,,2020-04-22,17,11433957.0,1063,57,,
Sul,PR,,41,,,,2020-04-23,17,11433957.0,1082,60,,
Sul,PR,,41,,,,2020-04-24,17,11433957.0,1119,64,,
Sul,PR,,41,,,,2020-04-25,17,11433957.0,1140,69,,
Sul,PR,,41,,,,2020-04-26,18,11433957.0,1156,72,,
Sul,PR,,41,,,,2020-04-27,18,11433957.0,1186,75,,
Sul,PR,,41,,,,2020-04-28,18,11433957.0,1271,77,,
Sul,PR,,41,,,,2020-04-29,18,11433957.0,1348,82,,
Sul,PR,,41,,,,2020-04-30,18,11433957.0,1407,83,,
Sul,PR,,41,,,,2020-05-01,18,11433957.0,1447,89,,
Sul,PR,,41,,,,2020-05-02,18,11433957.0,1492,90,,
Sul,PR,,41,,,,2020-05-03,19,11433957.0,1514,93,,
Sul,PR,,41,,,,2020-05-04,19,11433957.0,1562,94,,
Sul,PR,,41,,,,2020-05-05,19,11433957.0,1588,99,,
Sul,PR,,41,,,,2020-05-06,19,11433957.0,1627,101,,
Sul,PR,,41,,,,2020-05-07,19,11433957.0,1656,104,,
Sul,PR,,41,,,,2020-05-08,19,11433957.0,1711,106,,
Sul,PR,,41,,,,2020-05-09,19,11433957.0,1785,107,,
Sul,PR,,41,,,,2020-05-10,20,11433957.0,1835,109,,
Sul,PR,,41,,,,2020-05-11,20,11433957.0,1849,111,,
Sul,PR,,41,,,,2020-05-12,20,11433957.0,1906,113,,
Sul,PR,,41,,,,2020-05-13,20,11433957.0,1996,117,,
Sul,PR,,41,,,,2020-05-14,20,11433957.0,2063,119,,
Sul,PR,,41,,,,2020-05-15,20,11433957.0,2139,120,,
Sul,PR,,41,,,,2020-05-16,20,11433957.0,2242,123,,
Sul,PR,,41,,,,2020-05-17,21,11433957.0,2286,124,,
Sul,PR,,41,,,,2020-05-18,21,11433957.0,2360,127,,
Sul,PR,,41,,,,2020-05-19,21,11433957.0,2481,129,,
Sul,PR,,41,,,,2020-05-20,21,11433957.0,2616,137,,
Sul,PR,,41,,,,2020-05-21,21,11433957.0,2810,141,,
Sul,PR,,41,,,,2020-05-22,21,11433957.0,2939,146,,
Sul,PR,,41,,,,2020-05-23,21,11433957.0,3099,150,,
Sul,PR,,41,,,,2020-05-24,22,11433957.0,3212,153,,
Sul,SC,,42,,,,2020-03-13,11,7164788.0,2,0,,
Sul,SC,,42,,,,2020-03-14,11,7164788.0,4,0,,
Sul,SC,,42,,,,2020-03-15,12,7164788.0,6,0,,
Sul,SC,,42,,,,2020-03-16,12,7164788.0,7,0,,
Sul,SC,,42,,,,2020-03-17,12,7164788.0,7,0,,
Sul,SC,,42,,,,2020-03-18,12,7164788.0,10,0,,
Sul,SC,,42,,,,2020-03-19,12,7164788.0,20,0,,
Sul,SC,,42,,,,2020-03-20,12,7164788.0,21,0,,
Sul,SC,,42,,,,2020-03-21,12,7164788.0,51,0,,
Sul,SC,,42,,,,2020-03-22,13,7164788.0,57,0,,
Sul,SC,,42,,,,2020-03-23,13,7164788.0,68,0,,
Sul,SC,,42,,,,2020-03-24,13,7164788.0,107,0,,
Sul,SC,,42,,,,2020-03-25,13,7164788.0,109,0,,
Sul,SC,,42,,,,2020-03-26,13,7164788.0,122,1,,
Sul,SC,,42,,,,2020-03-27,13,7164788.0,149,1,,
Sul,SC,,42,,,,2020-03-28,13,7164788.0,184,1,,
Sul,SC,,42,,,,2020-03-29,14,7164788.0,194,1,,
Sul,SC,,42,,,,2020-03-30,14,7164788.0,197,1,,
Sul,SC,,42,,,,2020-03-31,14,7164788.0,219,2,,
Sul,SC,,42,,,,2020-04-01,14,7164788.0,235,2,,
Sul,SC,,42,,,,2020-04-02,14,7164788.0,247,2,,
Sul,SC,,42,,,,2020-04-03,14,7164788.0,281,5,,
Sul,SC,,42,,,,2020-04-04,14,7164788.0,334,5,,
Sul,SC,,42,,,,2020-04-05,15,7164788.0,357,10,,
Sul,SC,,42,,,,2020-04-06,15,7164788.0,379,10,,
Sul,SC,,42,,,,2020-04-07,15,7164788.0,417,11,,
Sul,SC,,42,,,,2020-04-08,15,7164788.0,457,15,,
Sul,SC,,42,,,,2020-04-09,15,7164788.0,501,17,,
Sul,SC,,42,,,,2020-04-10,15,7164788.0,693,18,,
Sul,SC,,42,,,,2020-04-11,15,7164788.0,732,21,,
Sul,SC,,42,,,,2020-04-12,16,7164788.0,768,24,,
Sul,SC,,42,,,,2020-04-13,16,7164788.0,777,24,,
Sul,SC,,42,,,,2020-04-14,16,7164788.0,826,26,,
Sul,SC,,42,,,,2020-04-15,16,7164788.0,853,28,,
Sul,SC,,42,,,,2020-04-16,16,7164788.0,884,29,,
Sul,SC,,42,,,,2020-04-17,16,7164788.0,926,30,,
Sul,SC,,42,,,,2020-04-18,16,7164788.0,962,31,,
Sul,SC,,42,,,,2020-04-19,17,7164788.0,975,32,,
Sul,SC,,42,,,,2020-04-20,17,7164788.0,1025,35,,
Sul,SC,,42,,,,2020-04-21,17,7164788.0,1063,35,,
Sul,SC,,42,,,,2020-04-22,17,7164788.0,1091,37,,
Sul,SC,,42,,,,2020-04-23,17,7164788.0,1115,39,,
Sul,SC,,42,,,,2020-04-24,17,7164788.0,1170,42,,
Sul,SC,,42,,,,2020-04-25,17,7164788.0,1209,42,,
Sul,SC,,42,,,,2020-04-26,18,7164788.0,1235,42,,
Sul,SC,,42,,,,2020-04-27,18,7164788.0,1337,43,,
Sul,SC,,42,,,,2020-04-28,18,7164788.0,1476,44,,
Sul,SC,,42,,,,2020-04-29,18,7164788.0,1995,44,,
Sul,SC,,42,,,,2020-04-30,18,7164788.0,2085,46,,
Sul,SC,,42,,,,2020-05-01,18,7164788.0,2104,48,,
Sul,SC,,42,,,,2020-05-02,18,7164788.0,2346,52,,
Sul,SC,,42,,,,2020-05-03,19,7164788.0,2346,52,,
Sul,SC,,42,,,,2020-05-04,19,7164788.0,2519,52,,
Sul,SC,,42,,,,2020-05-05,19,7164788.0,2623,55,,
Sul,SC,,42,,,,2020-05-06,19,7164788.0,2917,59,,
Sul,SC,,42,,,,2020-05-07,19,7164788.0,3082,63,,
Sul,SC,,42,,,,2020-05-08,19,7164788.0,3205,63,,
Sul,SC,,42,,,,2020-05-09,19,7164788.0,3372,64,,
Sul,SC,,42,,,,2020-05-10,20,7164788.0,3429,65,,
Sul,SC,,42,,,,2020-05-11,20,7164788.0,3529,69,,
Sul,SC,,42,,,,2020-05-12,20,7164788.0,3733,73,,
Sul,SC,,42,,,,2020-05-13,20,7164788.0,3828,73,,
Sul,SC,,42,,,,2020-05-14,20,7164788.0,4332,78,,
Sul,SC,,42,,,,2020-05-15,20,7164788.0,4562,79,,
Sul,SC,,42,,,,2020-05-16,20,7164788.0,4678,81,,
Sul,SC,,42,,,,2020-05-17,21,7164788.0,4776,83,,
Sul,SC,,42,,,,2020-05-18,21,7164788.0,5175,85,,
Sul,SC,,42,,,,2020-05-19,21,7164788.0,5413,91,,
Sul,SC,,42,,,,2020-05-20,21,7164788.0,5499,94,,
Sul,SC,,42,,,,2020-05-21,21,7164788.0,5610,98,,
Sul,SC,,42,,,,2020-05-22,21,7164788.0,6458,100,,
Sul,SC,,42,,,,2020-05-23,21,7164788.0,6607,103,,
Sul,SC,,42,,,,2020-05-24,22,7164788.0,6696,105,,
Sul,RS,,43,,,,2020-03-10,11,11377239.0,1,0,,
Sul,RS,,43,,,,2020-03-11,11,11377239.0,2,0,,
Sul,RS,,43,,,,2020-03-12,11,11377239.0,4,0,,
Sul,RS,,43,,,,2020-03-13,11,11377239.0,4,0,,
Sul,RS,,43,,,,2020-03-14,11,11377239.0,6,0,,
Sul,RS,,43,,,,2020-03-15,12,11377239.0,6,0,,
Sul,RS,,43,,,,2020-03-16,12,11377239.0,6,0,,
Sul,RS,,43,,,,2020-03-17,12,11377239.0,10,0,,
Sul,RS,,43,,,,2020-03-18,12,11377239.0,19,0,,
Sul,RS,,43,,,,2020-03-19,12,11377239.0,28,0,,
Sul,RS,,43,,,,2020-03-20,12,11377239.0,37,0,,
Sul,RS,,43,,,,2020-03-21,12,11377239.0,60,0,,
Sul,RS,,43,,,,2020-03-22,13,11377239.0,72,0,,
Sul,RS,,43,,,,2020-03-23,13,11377239.0,86,0,,
Sul,RS,,43,,,,2020-03-24,13,11377239.0,98,0,,
Sul,RS,,43,,,,2020-03-25,13,11377239.0,123,1,,
Sul,RS,,43,,,,2020-03-26,13,11377239.0,168,1,,
Sul,RS,,43,,,,2020-03-27,13,11377239.0,195,2,,
Sul,RS,,43,,,,2020-03-28,13,11377239.0,197,2,,
Sul,RS,,43,,,,2020-03-29,14,11377239.0,226,2,,
Sul,RS,,43,,,,2020-03-30,14,11377239.0,241,3,,
Sul,RS,,43,,,,2020-03-31,14,11377239.0,274,4,,
Sul,RS,,43,,,,2020-04-01,14,11377239.0,306,4,,
Sul,RS,,43,,,,2020-04-02,14,11377239.0,334,5,,
Sul,RS,,43,,,,2020-04-03,14,11377239.0,396,5,,
Sul,RS,,43,,,,2020-04-04,14,11377239.0,410,6,,
Sul,RS,,43,,,,2020-04-05,15,11377239.0,418,7,,
Sul,RS,,43,,,,2020-04-06,15,11377239.0,481,7,,
Sul,RS,,43,,,,2020-04-07,15,11377239.0,508,8,,
Sul,RS,,43,,,,2020-04-08,15,11377239.0,555,9,,
Sul,RS,,43,,,,2020-04-09,15,11377239.0,618,12,,
Sul,RS,,43,,,,2020-04-10,15,11377239.0,636,14,,
Sul,RS,,43,,,,2020-04-11,15,11377239.0,640,15,,
Sul,RS,,43,,,,2020-04-12,16,11377239.0,653,16,,
Sul,RS,,43,,,,2020-04-13,16,11377239.0,664,16,,
Sul,RS,,43,,,,2020-04-14,16,11377239.0,700,18,,
Sul,RS,,43,,,,2020-04-15,16,11377239.0,747,19,,
Sul,RS,,43,,,,2020-04-16,16,11377239.0,780,19,,
Sul,RS,,43,,,,2020-04-17,16,11377239.0,802,22,,
Sul,RS,,43,,,,2020-04-18,16,11377239.0,831,24,,
Sul,RS,,43,,,,2020-04-19,17,11377239.0,854,24,,
Sul,RS,,43,,,,2020-04-20,17,11377239.0,889,27,,
Sul,RS,,43,,,,2020-04-21,17,11377239.0,904,27,,
Sul,RS,,43,,,,2020-04-22,17,11377239.0,923,27,,
Sul,RS,,43,,,,2020-04-23,17,11377239.0,994,29,,
Sul,RS,,43,,,,2020-04-24,17,11377239.0,1061,31,,
Sul,RS,,43,,,,2020-04-25,17,11377239.0,1096,34,,
Sul,RS,,43,,,,2020-04-26,18,11377239.0,1166,35,,
Sul,RS,,43,,,,2020-04-27,18,11377239.0,1228,42,,
Sul,RS,,43,,,,2020-04-28,18,11377239.0,1286,45,,
Sul,RS,,43,,,,2020-04-29,18,11377239.0,1368,50,,
Sul,RS,,43,,,,2020-04-30,18,11377239.0,1466,51,,
Sul,RS,,43,,,,2020-05-01,18,11377239.0,1529,58,,
Sul,RS,,43,,,,2020-05-02,18,11377239.0,1619,62,,
Sul,RS,,43,,,,2020-05-03,19,11377239.0,1666,65,,
Sul,RS,,43,,,,2020-05-04,19,11377239.0,1711,74,,
Sul,RS,,43,,,,2020-05-05,19,11377239.0,1815,79,,
Sul,RS,,43,,,,2020-05-06,19,11377239.0,2050,87,,
Sul,RS,,43,,,,2020-05-07,19,11377239.0,2129,90,,
Sul,RS,,43,,,,2020-05-08,19,11377239.0,2447,91,,
Sul,RS,,43,,,,2020-05-09,19,11377239.0,2493,95,,
Sul,RS,,43,,,,2020-05-10,20,11377239.0,2542,97,,
Sul,RS,,43,,,,2020-05-11,20,11377239.0,2576,105,,
Sul,RS,,43,,,,2020-05-12,20,11377239.0,2917,111,,
Sul,RS,,43,,,,2020-05-13,20,11377239.0,2917,111,,
Sul,RS,,43,,,,2020-05-14,20,11377239.0,2997,120,,
Sul,RS,,43,,,,2020-05-15,20,11377239.0,3597,126,,
Sul,RS,,43,,,,2020-05-16,20,11377239.0,3695,132,,
Sul,RS,,43,,,,2020-05-17,21,11377239.0,3735,142,,
Sul,RS,,43,,,,2020-05-18,21,11377239.0,3735,144,,
Sul,RS,,43,,,,2020-05-19,21,11377239.0,3750,151,,
Sul,RS,,43,,,,2020-05-20,21,11377239.0,4973,161,,
Sul,RS,,43,,,,2020-05-21,21,11377239.0,5473,166,,
Sul,RS,,43,,,,2020-05-22,21,11377239.0,5918,172,,
Sul,RS,,43,,,,2020-05-23,21,11377239.0,6336,176,,
Sul,RS,,43,,,,2020-05-24,22,11377239.0,6470,180,,
Centro-Oeste,MS,,50,,,,2020-03-16,12,2778986.0,2,0,,
Centro-Oeste,MS,,50,,,,2020-03-17,12,2778986.0,4,0,,
Centro-Oeste,MS,,50,,,,2020-03-18,12,2778986.0,7,0,,
Centro-Oeste,MS,,50,,,,2020-03-19,12,2778986.0,7,0,,
Centro-Oeste,MS,,50,,,,2020-03-20,12,2778986.0,9,0,,
Centro-Oeste,MS,,50,,,,2020-03-21,12,2778986.0,16,0,,
Centro-Oeste,MS,,50,,,,2020-03-22,13,2778986.0,21,0,,
Centro-Oeste,MS,,50,,,,2020-03-23,13,2778986.0,21,0,,
Centro-Oeste,MS,,50,,,,2020-03-24,13,2778986.0,23,0,,
Centro-Oeste,MS,,50,,,,2020-03-25,13,2778986.0,24,0,,
Centro-Oeste,MS,,50,,,,2020-03-26,13,2778986.0,25,0,,
Centro-Oeste,MS,,50,,,,2020-03-27,13,2778986.0,28,0,,
Centro-Oeste,MS,,50,,,,2020-03-28,13,2778986.0,31,0,,
Centro-Oeste,MS,,50,,,,2020-03-29,14,2778986.0,36,0,,
Centro-Oeste,MS,,50,,,,2020-03-30,14,2778986.0,44,0,,
Centro-Oeste,MS,,50,,,,2020-03-31,14,2778986.0,48,1,,
Centro-Oeste,MS,,50,,,,2020-04-01,14,2778986.0,51,1,,
Centro-Oeste,MS,,50,,,,2020-04-02,14,2778986.0,53,1,,
Centro-Oeste,MS,,50,,,,2020-04-03,14,2778986.0,60,1,,
Centro-Oeste,MS,,50,,,,2020-04-04,14,2778986.0,62,1,,
Centro-Oeste,MS,,50,,,,2020-04-05,15,2778986.0,65,1,,
Centro-Oeste,MS,,50,,,,2020-04-06,15,2778986.0,66,1,,
Centro-Oeste,MS,,50,,,,2020-04-07,15,2778986.0,80,2,,
Centro-Oeste,MS,,50,,,,2020-04-08,15,2778986.0,85,2,,
Centro-Oeste,MS,,50,,,,2020-04-09,15,2778986.0,89,2,,
Centro-Oeste,MS,,50,,,,2020-04-10,15,2778986.0,97,2,,
Centro-Oeste,MS,,50,,,,2020-04-11,15,2778986.0,100,2,,
Centro-Oeste,MS,,50,,,,2020-04-12,16,2778986.0,101,2,,
Centro-Oeste,MS,,50,,,,2020-04-13,16,2778986.0,113,4,,
Centro-Oeste,MS,,50,,,,2020-04-14,16,2778986.0,115,4,,
Centro-Oeste,MS,,50,,,,2020-04-15,16,2778986.0,121,4,,
Centro-Oeste,MS,,50,,,,2020-04-16,16,2778986.0,131,5,,
Centro-Oeste,MS,,50,,,,2020-04-17,16,2778986.0,143,5,,
Centro-Oeste,MS,,50,,,,2020-04-18,16,2778986.0,161,5,,
Centro-Oeste,MS,,50,,,,2020-04-19,17,2778986.0,168,5,,
Centro-Oeste,MS,,50,,,,2020-04-20,17,2778986.0,171,5,,
Centro-Oeste,MS,,50,,,,2020-04-21,17,2778986.0,173,6,,
Centro-Oeste,MS,,50,,,,2020-04-22,17,2778986.0,175,6,,
Centro-Oeste,MS,,50,,,,2020-04-23,17,2778986.0,186,7,,
Centro-Oeste,MS,,50,,,,2020-04-24,17,2778986.0,213,7,,
Centro-Oeste,MS,,50,,,,2020-04-25,17,2778986.0,217,7,,
Centro-Oeste,MS,,50,,,,2020-04-26,18,2778986.0,234,7,,
Centro-Oeste,MS,,50,,,,2020-04-27,18,2778986.0,238,9,,
Centro-Oeste,MS,,50,,,,2020-04-28,18,2778986.0,240,9,,
Centro-Oeste,MS,,50,,,,2020-04-29,18,2778986.0,249,9,,
Centro-Oeste,MS,,50,,,,2020-04-30,18,2778986.0,255,9,,
Centro-Oeste,MS,,50,,,,2020-05-01,18,2778986.0,261,9,,
Centro-Oeste,MS,,50,,,,2020-05-02,18,2778986.0,266,9,,
Centro-Oeste,MS,,50,,,,2020-05-03,19,2778986.0,272,10,,
Centro-Oeste,MS,,50,,,,2020-05-04,19,2778986.0,274,10,,
Centro-Oeste,MS,,50,,,,2020-05-05,19,2778986.0,283,10,,
Centro-Oeste,MS,,50,,,,2020-05-06,19,2778986.0,288,10,,
Centro-Oeste,MS,,50,,,,2020-05-07,19,2778986.0,311,10,,
Centro-Oeste,MS,,50,,,,2020-05-08,19,2778986.0,326,11,,
Centro-Oeste,MS,,50,,,,2020-05-09,19,2778986.0,346,11,,
Centro-Oeste,MS,,50,,,,2020-05-10,20,2778986.0,362,11,,
Centro-Oeste,MS,,50,,,,2020-05-11,20,2778986.0,385,11,,
Centro-Oeste,MS,,50,,,,2020-05-12,20,2778986.0,405,12,,
Centro-Oeste,MS,,50,,,,2020-05-13,20,2778986.0,430,13,,
Centro-Oeste,MS,,50,,,,2020-05-14,20,2778986.0,452,14,,
Centro-Oeste,MS,,50,,,,2020-05-15,20,2778986.0,479,14,,
Centro-Oeste,MS,,50,,,,2020-05-16,20,2778986.0,508,15,,
Centro-Oeste,MS,,50,,,,2020-05-17,21,2778986.0,570,15,,
Centro-Oeste,MS,,50,,,,2020-05-18,21,2778986.0,613,16,,
Centro-Oeste,MS,,50,,,,2020-05-19,21,2778986.0,642,16,,
Centro-Oeste,MS,,50,,,,2020-05-20,21,2778986.0,693,17,,
Centro-Oeste,MS,,50,,,,2020-05-21,21,2778986.0,746,17,,
Centro-Oeste,MS,,50,,,,2020-05-22,21,2778986.0,805,17,,
Centro-Oeste,MS,,50,,,,2020-05-23,21,2778986.0,858,17,,
Centro-Oeste,MS,,50,,,,2020-05-24,22,2778986.0,924,17,,
Centro-Oeste,MT,,51,,,,2020-03-20,12,3484466.0,1,0,,
Centro-Oeste,MT,,51,,,,2020-03-21,12,3484466.0,2,0,,
Centro-Oeste,MT,,51,,,,2020-03-22,13,3484466.0,2,0,,
Centro-Oeste,MT,,51,,,,2020-03-23,13,3484466.0,2,0,,
Centro-Oeste,MT,,51,,,,2020-03-24,13,3484466.0,7,0,,
Centro-Oeste,MT,,51,,,,2020-03-25,13,3484466.0,8,0,,
Centro-Oeste,MT,,51,,,,2020-03-26,13,3484466.0,11,0,,
Centro-Oeste,MT,,51,,,,2020-03-27,13,3484466.0,11,0,,
Centro-Oeste,MT,,51,,,,2020-03-28,13,3484466.0,13,0,,
Centro-Oeste,MT,,51,,,,2020-03-29,14,3484466.0,16,0,,
Centro-Oeste,MT,,51,,,,2020-03-30,14,3484466.0,18,0,,
Centro-Oeste,MT,,51,,,,2020-03-31,14,3484466.0,25,0,,
Centro-Oeste,MT,,51,,,,2020-04-01,14,3484466.0,27,0,,
Centro-Oeste,MT,,51,,,,2020-04-02,14,3484466.0,36,0,,
Centro-Oeste,MT,,51,,,,2020-04-03,14,3484466.0,44,1,,
Centro-Oeste,MT,,51,,,,2020-04-04,14,3484466.0,56,1,,
Centro-Oeste,MT,,51,,,,2020-04-05,15,3484466.0,60,1,,
Centro-Oeste,MT,,51,,,,2020-04-06,15,3484466.0,76,1,,
Centro-Oeste,MT,,51,,,,2020-04-07,15,3484466.0,78,1,,
Centro-Oeste,MT,,51,,,,2020-04-08,15,3484466.0,90,1,,
Centro-Oeste,MT,,51,,,,2020-04-09,15,3484466.0,108,2,,
Centro-Oeste,MT,,51,,,,2020-04-10,15,3484466.0,112,2,,
Centro-Oeste,MT,,51,,,,2020-04-11,15,3484466.0,121,3,,
Centro-Oeste,MT,,51,,,,2020-04-12,16,3484466.0,123,3,,
Centro-Oeste,MT,,51,,,,2020-04-13,16,3484466.0,134,4,,
Centro-Oeste,MT,,51,,,,2020-04-14,16,3484466.0,138,4,,
Centro-Oeste,MT,,51,,,,2020-04-15,16,3484466.0,151,4,,
Centro-Oeste,MT,,51,,,,2020-04-16,16,3484466.0,156,5,,
Centro-Oeste,MT,,51,,,,2020-04-17,16,3484466.0,162,5,,
Centro-Oeste,MT,,51,,,,2020-04-18,16,3484466.0,171,5,,
Centro-Oeste,MT,,51,,,,2020-04-19,17,3484466.0,174,5,,
Centro-Oeste,MT,,51,,,,2020-04-20,17,3484466.0,181,6,,
Centro-Oeste,MT,,51,,,,2020-04-21,17,3484466.0,181,6,,
Centro-Oeste,MT,,51,,,,2020-04-22,17,3484466.0,183,6,,
Centro-Oeste,MT,,51,,,,2020-04-23,17,3484466.0,221,7,,
Centro-Oeste,MT,,51,,,,2020-04-24,17,3484466.0,240,8,,
Centro-Oeste,MT,,51,,,,2020-04-25,17,3484466.0,247,9,,
Centro-Oeste,MT,,51,,,,2020-04-26,18,3484466.0,250,9,,
Centro-Oeste,MT,,51,,,,2020-04-27,18,3484466.0,257,10,,
Centro-Oeste,MT,,51,,,,2020-04-28,18,3484466.0,261,11,,
Centro-Oeste,MT,,51,,,,2020-04-29,18,3484466.0,292,11,,
Centro-Oeste,MT,,51,,,,2020-04-30,18,3484466.0,297,11,,
Centro-Oeste,MT,,51,,,,2020-05-01,18,3484466.0,320,11,,
Centro-Oeste,MT,,51,,,,2020-05-02,18,3484466.0,331,12,,
Centro-Oeste,MT,,51,,,,2020-05-03,19,3484466.0,337,12,,
Centro-Oeste,MT,,51,,,,2020-05-04,19,3484466.0,344,13,,
Centro-Oeste,MT,,51,,,,2020-05-05,19,3484466.0,365,13,,
Centro-Oeste,MT,,51,,,,2020-05-06,19,3484466.0,379,13,,
Centro-Oeste,MT,,51,,,,2020-05-07,19,3484466.0,417,13,,
Centro-Oeste,MT,,51,,,,2020-05-08,19,3484466.0,457,14,,
Centro-Oeste,MT,,51,,,,2020-05-09,19,3484466.0,502,16,,
Centro-Oeste,MT,,51,,,,2020-05-10,20,3484466.0,519,18,,
Centro-Oeste,MT,,51,,,,2020-05-11,20,3484466.0,541,19,,
Centro-Oeste,MT,,51,,,,2020-05-12,20,3484466.0,591,19,,
Centro-Oeste,MT,,51,,,,2020-05-13,20,3484466.0,661,20,,
Centro-Oeste,MT,,51,,,,2020-05-14,20,3484466.0,719,23,,
Centro-Oeste,MT,,51,,,,2020-05-15,20,3484466.0,779,26,,
Centro-Oeste,MT,,51,,,,2020-05-16,20,3484466.0,851,27,,
Centro-Oeste,MT,,51,,,,2020-05-17,21,3484466.0,901,27,,
Centro-Oeste,MT,,51,,,,2020-05-18,21,3484466.0,937,29,,
Centro-Oeste,MT,,51,,,,2020-05-19,21,3484466.0,995,32,,
Centro-Oeste,MT,,51,,,,2020-05-20,21,3484466.0,1054,32,,
Centro-Oeste,MT,,51,,,,2020-05-21,21,3484466.0,1172,34,,
Centro-Oeste,MT,,51,,,,2020-05-22,21,3484466.0,1220,37,,
Centro-Oeste,MT,,51,,,,2020-05-23,21,3484466.0,1352,37,,
Centro-Oeste,MT,,51,,,,2020-05-24,22,3484466.0,1462,40,,
Centro-Oeste,GO,,52,,,,2020-03-13,11,7018354.0,3,0,,
Centro-Oeste,GO,,52,,,,2020-03-14,11,7018354.0,3,0,,
Centro-Oeste,GO,,52,,,,2020-03-15,12,7018354.0,3,0,,
Centro-Oeste,GO,,52,,,,2020-03-16,12,7018354.0,3,0,,
Centro-Oeste,GO,,52,,,,2020-03-17,12,7018354.0,6,0,,
Centro-Oeste,GO,,52,,,,2020-03-18,12,7018354.0,8,0,,
Centro-Oeste,GO,,52,,,,2020-03-19,12,7018354.0,12,0,,
Centro-Oeste,GO,,52,,,,2020-03-20,12,7018354.0,15,0,,
Centro-Oeste,GO,,52,,,,2020-03-21,12,7018354.0,20,0,,
Centro-Oeste,GO,,52,,,,2020-03-22,13,7018354.0,21,0,,
Centro-Oeste,GO,,52,,,,2020-03-23,13,7018354.0,23,0,,
Centro-Oeste,GO,,52,,,,2020-03-24,13,7018354.0,27,0,,
Centro-Oeste,GO,,52,,,,2020-03-25,13,7018354.0,29,0,,
Centro-Oeste,GO,,52,,,,2020-03-26,13,7018354.0,39,1,,
Centro-Oeste,GO,,52,,,,2020-03-27,13,7018354.0,49,1,,
Centro-Oeste,GO,,52,,,,2020-03-28,13,7018354.0,56,1,,
Centro-Oeste,GO,,52,,,,2020-03-29,14,7018354.0,58,1,,
Centro-Oeste,GO,,52,,,,2020-03-30,14,7018354.0,61,1,,
Centro-Oeste,GO,,52,,,,2020-03-31,14,7018354.0,65,1,,
Centro-Oeste,GO,,52,,,,2020-04-01,14,7018354.0,71,1,,
Centro-Oeste,GO,,52,,,,2020-04-02,14,7018354.0,73,1,,
Centro-Oeste,GO,,52,,,,2020-04-03,14,7018354.0,88,2,,
Centro-Oeste,GO,,52,,,,2020-04-04,14,7018354.0,103,2,,
Centro-Oeste,GO,,52,,,,2020-04-05,15,7018354.0,115,3,,
Centro-Oeste,GO,,52,,,,2020-04-06,15,7018354.0,119,5,,
Centro-Oeste,GO,,52,,,,2020-04-07,15,7018354.0,133,5,,
Centro-Oeste,GO,,52,,,,2020-04-08,15,7018354.0,158,7,,
Centro-Oeste,GO,,52,,,,2020-04-09,15,7018354.0,179,7,,
Centro-Oeste,GO,,52,,,,2020-04-10,15,7018354.0,191,8,,
Centro-Oeste,GO,,52,,,,2020-04-11,15,7018354.0,209,10,,
Centro-Oeste,GO,,52,,,,2020-04-12,16,7018354.0,229,14,,
Centro-Oeste,GO,,52,,,,2020-04-13,16,7018354.0,233,15,,
Centro-Oeste,GO,,52,,,,2020-04-14,16,7018354.0,284,15,,
Centro-Oeste,GO,,52,,,,2020-04-15,16,7018354.0,304,15,,
Centro-Oeste,GO,,52,,,,2020-04-16,16,7018354.0,318,16,,
Centro-Oeste,GO,,52,,,,2020-04-17,16,7018354.0,335,16,,
Centro-Oeste,GO,,52,,,,2020-04-18,16,7018354.0,378,18,,
Centro-Oeste,GO,,52,,,,2020-04-19,17,7018354.0,393,18,,
Centro-Oeste,GO,,52,,,,2020-04-20,17,7018354.0,403,19,,
Centro-Oeste,GO,,52,,,,2020-04-21,17,7018354.0,421,19,,
Centro-Oeste,GO,,52,,,,2020-04-22,17,7018354.0,438,21,,
Centro-Oeste,GO,,52,,,,2020-04-23,17,7018354.0,453,23,,
Centro-Oeste,GO,,52,,,,2020-04-24,17,7018354.0,486,24,,
Centro-Oeste,GO,,52,,,,2020-04-25,17,7018354.0,506,25,,
Centro-Oeste,GO,,52,,,,2020-04-26,18,7018354.0,573,25,,
Centro-Oeste,GO,,52,,,,2020-04-27,18,7018354.0,616,26,,
Centro-Oeste,GO,,52,,,,2020-04-28,18,7018354.0,661,27,,
Centro-Oeste,GO,,52,,,,2020-04-29,18,7018354.0,705,27,,
Centro-Oeste,GO,,52,,,,2020-04-30,18,7018354.0,781,29,,
Centro-Oeste,GO,,52,,,,2020-05-01,18,7018354.0,808,29,,
Centro-Oeste,GO,,52,,,,2020-05-02,18,7018354.0,825,30,,
Centro-Oeste,GO,,52,,,,2020-05-03,19,7018354.0,850,30,,
Centro-Oeste,GO,,52,,,,2020-05-04,19,7018354.0,861,30,,
Centro-Oeste,GO,,52,,,,2020-05-05,19,7018354.0,922,38,,
Centro-Oeste,GO,,52,,,,2020-05-06,19,7018354.0,1024,44,,
Centro-Oeste,GO,,52,,,,2020-05-07,19,7018354.0,1027,44,,
